"Position","Species","IMAGE_ID","EXP_CODE","CIR_RATIO","X_PIXEL","Y_PIXEL","X_SCALE","Y_SCALE","COMP_TIME","SKL_NODES","DIA_STM","DIA_STM_SIMPLE","AREA","AVG_DENSITY","TD_AVG","WIDTH_MAX","D10","D20","D30","D40","D50","D60","D70","D80","D90","RDISTR_X","RDISTR_Y","SKL_DEPTH","SKL_WIDTH","RTP_COUNT","STA_RANGE","STA_MAX","RTA_RANGE","RTA_MAX","ADVT_COUNT","BASAL_COUNT","ADVT_ANG","BASAL_ANG","HYP_DIA","TAP_DIA","MAX_DIA_90","DROP_50","Image_Name","Full.Path","Name","Type","Date","URL","Last.Updated","Folder_Name","UniqId.x","File_copy","Comment","Block","Order","ML","UniqId.y","GerminationDate","Comment1","Dead_plant","DeathCause","RootsHarvested","SeedsCounted","Trt","Comp","Combos","Population"
"755B","Ihed","img_7251.jpg","No label found",1,43.75,59.375,5.66964285625,4.177631578125,210,21612.5,23.38534375,225.5921875,292883.75,3.1880625,11.07746875,1751.91875,0.747359375,0.98373125,1.1610125,1.331340625,1.4773375,1.633759375,1.8075625,2.016128125,2.22121875,112.608125,-3219.28125,3734.8125,2545.66875,40,87.7315,89.0041,68.0978,77.0461,2,7,22.2329,39.098,32.9575,20.32840625,16.5610625,3747.34375,"img_7251.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7251.JPG","IMG_7251.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1MAwbzdXe2HfRBolo2RlJxOpGKe7KWALI/view?usp=drivesdk","7/18/18","Root_Images_7182018","755BH",NA,"",3,755,"PA4.2Ihed","755BIhed","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.2 Ihed","PA4"
"755B","Ip","img_7250.jpg","No label found",1,365.625,21.875,0.678418803125,11.339285715625,359,41731.25,29.4504375,595.3125,258947.8125,4.6770625,16.26671875,539.34375,0.778546875,1.09573125,1.35164375,1.596740625,1.841840625,2.076125,2.285178125,2.454584375,2.61678125,-63.7953125,-8902.0625,9774.46875,597.009375,94,88.3981,89.5457,61.4008,89.5457,10,10,78.4242,77.5572,50.5771875,35.5590625,26.87240625,9808.46875,"img_7250.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7250.JPG","IMG_7250.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1cqYO-UJv8uiel4BoWT-z94QFX_-_VJfr/view?usp=drivesdk","7/18/18","Root_Images_7182018","755BP",NA,"",3,755,"PA4.15Ip","755BIp","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.2 Ihed","PA 4.15 Ip-PA 4.2 Ihed","PA4"
"756B","Ihed","img_7274.jpg","No label found",1,409.375,21.875,0.60591603125,11.339285715625,403,49509.375,31.06078125,833.4375,222296.875,4.67428125,14.64634375,304.4728125,0.66045,0.9421125,1.1169375,1.260196875,1.4277375,1.67298125,1.86723125,2.068765625,2.253303125,28.14665625,-12334.34375,14548.3125,396.26875,103,87.6287,89.2423,81.296,89.5504,8,15,60.8306,81.8043,52.2975,27.88225,26.71028125,14570.96875,"img_7274.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7274.JPG","IMG_7274.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1RxVQeRFRwcLxXN8qOw8rxQPKkPksie7K/view?usp=drivesdk","7/18/18","Root_Images_7182018","756BH",NA,"",3,756,"PA4.2Ihed","756BIhed","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.2 Ihed","PA4"
"756B","Ip","img_7252.jpg","No label found",1,371.875,21.875,0.66701680625,11.339285715625,545,73081.25,25.74709375,839.10625,294610.9375,2.57644375,14.56725,476.584375,0.700890625,0.957075,1.131090625,1.2954375,1.467034375,1.6217125,1.761890625,1.94315625,2.175175,9.302125,-12078.625,14616.34375,507.6,145,86.6837,86.7302,88.079,89.7527,9,16,72.4354,82.7534,45.3571875,30.75115625,26.84690625,14639.03125,"img_7252.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7252.JPG","IMG_7252.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1X_PsjqxDjhLAkG24jSVoZlpnPt-i3l0M/view?usp=drivesdk","7/18/18","Root_Images_7182018","756BP",NA,"",3,756,"PA4.11Ip","756BIp","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.2 Ihed","PA 4.11 Ip-PA 4.2 Ihed","PA4"
"758","Ihed","img_7518.jpg","No label found",1,1457,1199,0.017433082,0.02118432,469,15085,9.22178,1.46172,41.4268,0.410576,0.04825,13.685,0.217391,0.317726,0.398829,0.511706,0.587793,0.653846,0.723244,0.804348,0.901338,-2.67901,-26.467,25.2517,18.1478,108,89.4675,89.6824,76.3878,78.425,15,8,74.9902,NA,0.112913,0.0860592,0.0918482,25.2941,"img_7518.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7518.JPG","IMG_7518.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1gfEZzL-eNo-Ygs_WWxtxwFWjN_Xx8jEa/view?usp=drivesdk","7/19/18","Root_Images_7192018","758H",NA,"",4,758,"PA4.3Ihed","758Ihed","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.3 Ihed","PA4"
"758","Ip","img_7516.jpg","No label found",1,212,15,0.119811321,1.693333333,558,20635,9.59166,116.84,25968.5,0.439954,2.26199,125.802,0.128763,0.203177,0.299331,0.364549,0.418896,0.478261,0.546823,0.617057,0.696488,-8.66733,-1837.18,2018.45,157.552,151,87.1837,87.8038,84.1995,88.8419,15,19,73.4081,67.7552,7.51184,5.21314,4.31241,2021.84,"img_7516.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7516.JPG","IMG_7516.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1bfOuH2Be4bWdL-UFwuz3HWp7RpDJzelE/view?usp=drivesdk","7/19/18","Root_Images_7192018","758P",NA,"",4,758,"PA4.11Ip","758Ip","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.3 Ihed","PA 4.11 Ip-PA 4.3 Ihed","PA4"
"759","Ip","img_7519.jpg","No label found",1,212,15,0.119811321,1.693333333,715,24010,8.94427,116.84,32458,1.37283,2.189,143.833,0.272575,0.342809,0.393813,0.438963,0.479933,0.518395,0.55602,0.602007,0.713211,7.18189,-1792.31,2016.76,149.525,182,87.3109,88.0207,88.8125,89.2791,7,17,64.2961,82.9088,7.71407,5.41773,4.82142,2021.84,"img_7519.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7519.JPG","IMG_7519.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1XqbTxh9ub_Wu8aLQy__FxsswXAdpycH1/view?usp=drivesdk","7/19/18","Root_Images_7192018","759P",NA,"",4,759,"PA4.14Ip","759Ip","43259.0",NA,NA,NA,"Y","N","Alone",NA,NA,"PA4"
"760B","Ihed","img_7273.jpg","No label found",1,453.125,21.875,0.54741379375,11.339285715625,453,76881.25,30.32196875,1020.534375,266210,3.50784375,13.80209375,221.97625,0.41098125,0.63779375,0.854915625,1.08173125,1.28334375,1.473325,1.667184375,1.9211375,2.450371875,-3.7105625,-17208.65625,18233.5625,251.2628125,117,85.424,85.4307,56.2966,89.5062,19,21,80.6932,83.7672,42.7015625,26.53996875,24.48384375,18256.25,"img_7273.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7273.JPG","IMG_7273.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1kkwOx1am73b6Er8RXIucrgtEj5-0c6fo/view?usp=drivesdk","7/18/18","Root_Images_7182018","760BH",NA,"",3,760,"PA4.2Ihed","760BIhed","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.2 Ihed","PA4"
"760B","Ip","img_7275.jpg","No label found",1,415.625,21.875,0.5968045125,11.339285715625,522,72143.75,26.7785625,1003.528125,294529.6875,4.3216875,14.52625,351.51875,0.777315625,0.98000625,1.184665625,1.34996875,1.5034625,1.643184375,1.869490625,2.310296875,2.68813125,-46.6984375,-17099.53125,17950.09375,412.390625,130,87.001,87.183,88.3792,89.6537,22,15,79.2041,83.9167,42.035,32.9315625,26.68990625,17984.09375,"img_7275.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7275.JPG","IMG_7275.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/16vheSN7nl9zlt20TZcRJNZzd8l-6n0tD/view?usp=drivesdk","7/18/18","Root_Images_7182018","760BP",NA,"",3,760,"PA4.11Ip","760BIp","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.2 Ihed","PA 4.11 Ip-PA 4.2 Ihed","PA4"
"761A","Ihed","img_7520.jpg","No label found",1,212,15,0.119811321,1.693333333,298,11919,8.71175,72.8133,16859,0.855328,2.17629,117.535,0.244083,0.33284,0.408284,0.486686,0.559172,0.62426,0.683432,0.738166,0.786982,12.1226,-1021.63,1134.53,171.69,82,86.8394,88.7315,88.6692,89.1992,4,14,80.3706,86.2887,7.43929,4.69212,3.73466,1141.31,"img_7520.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7520.JPG","IMG_7520.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1SGKDRIQSrayj_LLArtJ6C1xGPbakYI9u/view?usp=drivesdk","7/19/18","Root_Images_7192018","761AH",NA,"",4,761,"PA4.2Ihed","761AIhed","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.2 Ihed","PA4"
"761A","Ip","img_7521.jpg","No label found",1,212,15,0.119811321,1.693333333,334,15656,8.87642,86.36,22109.7,0.906186,2.27343,63.8594,0.114458,0.212048,0.289157,0.389157,0.472289,0.544578,0.637349,0.719277,0.801205,-1.97788,-1142.44,1397,100.402,93,25.0566,25.0661,23.1139,89.1221,7,14,74.6734,68.1253,7.39506,5.8752,4.05431,1402.08,"img_7521.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7521.JPG","IMG_7521.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1fPSpTUdvyx9fxXjbH9qzYO0t2FLgmiKi/view?usp=drivesdk","7/19/18","Root_Images_7192018","761AP",NA,"",4,761,"PA4.11Ip","761AIp","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.2 Ihed","PA 4.11 Ip-PA 4.2 Ihed","PA4"
"767","Ihed","img_7655.jpg","No label found",1,212,15,0.119811321,1.693333333,285,8057,9.17034,89.7467,16589.5,1.63084,2.64615,90.4576,0.300683,0.363326,0.431663,0.472665,0.519362,0.588838,0.656036,0.722096,0.787016,-21.8163,-1351.26,1479.97,101.48,70,77.9161,82.3503,72.0142,89.4553,7,17,72.5925,78.3878,7.54463,5.42496,4.05431,1483.36,"img_7655.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7655.JPG","IMG_7655.JPG","JPG","7/20/18","https://drive.google.com/a/umich.edu/file/d/1cSiNS2RtNavBTFPBCxGgAVmsGuuxpd2m/view?usp=drivesdk","7/20/18","Root_Images_7192018","767H",NA,"",4,767,"PA4.7Ihed","767Ihed","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.7 Ihed","PA4"
"768","Ip","img_7489.jpg","",1,212,15,0.119811321,1.693333333,914,32886,9.79796,147.32,46807.6,0.826252,2.29178,120.59,0.205161,0.268387,0.349677,0.414839,0.470968,0.534194,0.600645,0.676129,0.780645,-0.881548,-2535.48,2617.89,134.069,226,86.727,86.7977,87.9443,89.4991,20,26,55.4585,79.332,6.90053,6.07465,4.37827,2621.28,"img_7489.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7489.JPG","IMG_7489.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1mpG-wrV7qA8bm8m5VA6tFRp20fnY0REJ/view?usp=drivesdk","7/19/18","Root_Images_7192018","768P",NA,"",4,768,"PA4.16Ip","768Ip","43259.0",NA,NA,NA,"Y","N","Alone",NA,NA,"PA4"
"769A","Ip","img_7491.jpg","",1,68,6,0.373529412,4.233333333,271,9575,4.89898,218.017,108104,1.67878,6.67594,118.035,0.183115,0.349584,0.428062,0.50654,0.564804,0.629013,0.692033,0.753864,0.819263,-9.57717,-3375.49,3534.83,174.065,58,78.7933,78.9238,75.2624,88.9234,7,12,80.0915,78.9919,11.2582,15.365,12.371,3551.77,"img_7491.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7491.JPG","IMG_7491.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1qULv65I-Dm9BQyKvNihO8v1s2zZfp1Qe/view?usp=drivesdk","7/19/18","Root_Images_7192018","769AP",NA,"",4,769,"PA4.13Ip","769AIp",NA,"LG",NA,NA,"Y","N","Inter","PA 4.2 Ihed","PA 4.13 Ip-PA 4.2 Ihed","PA4"
"771A","Ihed","img_7648.jpg","No label found",1,212,15,0.119811321,1.693333333,495,15124,9.36626,122.767,29888.2,1.1033,2.79169,104.955,0.219416,0.298343,0.360695,0.411208,0.460142,0.506709,0.558011,0.627466,0.707972,-1.60141,-1727.48,2138.68,106.273,116,86.179,86.1943,87.8143,89.5468,5,15,61.8907,86.0765,7.67506,6.21947,4.58805,2142.07,"img_7648.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7648.JPG","IMG_7648.JPG","JPG","7/20/18","https://drive.google.com/a/umich.edu/file/d/16j2uCJgHIngJGqPlFFevVPu7D-kvK93j/view?usp=drivesdk","7/20/18","Root_Images_7192018","771AH",NA,"",4,771,"PA4.2Ihed","771AIhed","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.2 Ihed","PA4"
"771A","Ip","img_7645.jpg","No label found",1,212,15,0.119811321,1.693333333,478,14872,10.5627,105.833,33257.8,1.35592,2.74514,103.277,0.233863,0.343312,0.426567,0.501403,0.571562,0.637979,0.705332,0.774556,0.842844,-6.92415,-1544.11,1803.4,111.305,127,87.6471,88.2129,68.0145,89.3725,5,26,79.3853,82.9525,8.51692,6.89213,4.69608,1806.79,"img_7645.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7645.JPG","IMG_7645.JPG","JPG","7/20/18","https://drive.google.com/a/umich.edu/file/d/1GUO5q5Z7mf3mOBOhr5D77vyB03nEbKEN/view?usp=drivesdk","7/20/18","Root_Images_7192018","771AP",NA,"",4,771,"PA4.16Ip","771AIp","43259.0",NA,NA,NA,"N","N","Inter","PA 4.2 Ihed","PA 4.16 Ip-PA 4.2 Ihed","PA4"
"772","Ihed","img_7641.jpg","No label found",1,212,15,0.119811321,1.693333333,265,6470,9.28238,74.5067,12764.6,0.890757,2.65055,85.066,0.0851371,0.155844,0.209235,0.285714,0.372294,0.434343,0.474747,0.515152,0.587302,-2.07447,-899.178,1166.71,105.434,60,81.6048,82.1981,88.21,88.21,6,13,79.6674,83.0178,5.02802,5.28763,4.05431,1170.09,"img_7641.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7641.JPG","IMG_7641.JPG","JPG","7/20/18","https://drive.google.com/a/umich.edu/file/d/1xpT3zzpmtmCCCUP81avC2-X9Lp5O1QYd/view?usp=drivesdk","7/20/18","Root_Images_7192018","772H",NA,"",4,772,"PA4.3Ihed","772Ihed","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.3 Ihed","PA4"
"772","Ip","img_7644.jpg","No label found",1,212,15,0.119811321,1.693333333,529,15779,9.59166,110.913,32473.1,1.10585,2.65409,89.1995,0.149333,0.256889,0.345778,0.410667,0.466667,0.520889,0.588444,0.653333,0.737778,3.97073,-1596,1898.23,110.825,124,87.3001,88.4692,89.0227,89.5651,9,20,24.0726,80.4692,8.02193,5.29514,4.58805,1901.61,"img_7644.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7644.JPG","IMG_7644.JPG","JPG","7/20/18","https://drive.google.com/a/umich.edu/file/d/1pqhqgiR9s3oCaDudZgj6kOa5CWxbx6Vh/view?usp=drivesdk","7/20/18","Root_Images_7192018","772P",NA,"",4,772,"PA4.18Ip","772Ip","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.3 Ihed","PA 4.18 Ip-PA 4.3 Ihed","PA4"
"773","Ihed","img_7640.jpg","No label found",1,212,15,0.119811321,1.693333333,389,10162,9.48097,91.44,19218.9,1.26648,2.69546,103.637,0.296421,0.376958,0.439597,0.498881,0.558166,0.615213,0.670022,0.724832,0.777405,11.8131,-1318.95,1505.37,122.088,88,86.0122,86.2686,73.583,89.0609,8,8,31.2021,86.0847,7.2082,5.45693,4.31241,1510.45,"img_7640.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7640.JPG","IMG_7640.JPG","JPG","7/20/18","https://drive.google.com/a/umich.edu/file/d/1OBo08ERPGY2OqznKuebtOwyJiT-MCDyZ/view?usp=drivesdk","7/20/18","Root_Images_7192018","773H",NA,"",4,773,"PA4.2Ihed","773Ihed","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.2 Ihed","PA4"
"773","Ip","img_7642.jpg","No label found",1,212,15,0.119811321,1.693333333,316,10131,10.4489,81.28,19153.3,0.845734,2.79116,63.2604,0.158915,0.270026,0.372093,0.479328,0.560724,0.633075,0.697674,0.763566,0.848837,-0.470245,-1162.99,1303.87,66.6151,92,86.6432,86.7064,89.412,89.412,9,13,44.7934,76.9339,4.83977,5.51509,5.06716,1307.25,"img_7642.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7642.JPG","IMG_7642.JPG","JPG","7/20/18","https://drive.google.com/a/umich.edu/file/d/1Oha0RMnxqya7AOU8CrHvVQDVftKF9ivZ/view?usp=drivesdk","7/20/18","Root_Images_7192018","773P",NA,"",4,773,"PA4.18Ip","773Ip","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.2 Ihed","PA 4.18 Ip-PA 4.2 Ihed","PA4"
"773A","Ihed","img_7639.jpg","No label found",1,212,15,0.119811321,1.693333333,221,5431,8.48528,85.5133,11010.9,1.36765,2.57141,54.0349,0.119565,0.155797,0.207729,0.263285,0.34058,0.479469,0.666667,0.821256,0.908213,-1.23833,-1096.98,1393.61,68.7717,48,84.4511,88.8503,62.8677,88.8503,5,12,70.7276,78.8022,6.93259,6.26758,4.31241,1398.69,"img_7639.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7639.JPG","IMG_7639.JPG","JPG","7/20/18","https://drive.google.com/a/umich.edu/file/d/1onSWuVsZzZ_OtkciKsTf1VEbdLo4WKM5/view?usp=drivesdk","7/20/18","Root_Images_7192018","773AH",NA,"",4,773,"PA4.15Ihed","773AIhed","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.15 Ihed","PA4"
"773A","Ip","img_7646.jpg","No label found",1,212,15,0.119811321,1.693333333,280,9070,9.91902,104.987,20109.3,1.52237,2.62528,42.1736,0.169524,0.237143,0.3,0.364762,0.425714,0.48,0.566667,0.647619,0.782857,-0.811059,-1444.57,1771.23,44.6896,69,83.5642,84.6948,82.6098,89.116,12,12,80.1442,83.182,7.67794,5.60738,4.82142,1774.61,"img_7646.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7646.JPG","IMG_7646.JPG","JPG","7/20/18","https://drive.google.com/a/umich.edu/file/d/1dS4qxJ1VYmsrfgUWo--7C5g-f1poibwd/view?usp=drivesdk","7/20/18","Root_Images_7192018","773AP",NA,"",4,773,"PA4.1Ip","773AIp","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.15 Ihed","PA 4.1 Ip-PA 4.15 Ihed","PA4"
"775A","Ihed","img_7647.jpg","No label found",1,41,17,0.619512195,1.494117647,307,7855,9.70303,112.059,87320.6,1.38644,3.12713,263.602,0.217822,0.267327,0.340442,0.395278,0.445545,0.489718,0.536938,0.587205,0.695354,-2.50787,-1495.37,1955.8,381.62,70,71.1532,89.663,83.4329,84.0024,4,11,24.4251,78.9221,9.52319,7.34346,5.3155,1958.79,"img_7647.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7647.JPG","IMG_7647.JPG","JPG","7/20/18","https://drive.google.com/a/umich.edu/file/d/13-5W_lWBS4UwKrQml3eMY5XALtRYQjr9/view?usp=drivesdk","7/20/18","Root_Images_7192018","775AH",NA,"Found near 773 AP; maybe 775AH ?",4,775,"PA4.15Ihed","775AIhed",NA,"DG",NA,NA,"N","N","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.15 Ihed","PA4"
"775A","Ip","img_7623.jpg","No label found",1,212,15,0.119811321,1.693333333,440,17016,8.68745,84.6667,28345.9,1.34071,2.50199,93.9321,0.174447,0.286241,0.400491,0.463145,0.517199,0.584767,0.658477,0.712531,0.765356,-10.337,-1361.5,1371.6,101.72,119,86.2643,86.4407,73.1111,89.1789,13,12,68.0011,81.3884,7.54846,5.28893,4.69608,1374.99,"img_7623.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7623.JPG","IMG_7623.JPG","JPG","7/20/18","https://drive.google.com/a/umich.edu/file/d/1TE-HoSjh3GXV1zvhq8H5mUOqVY_f0Rp-/view?usp=drivesdk","7/20/18","Root_Images_7192018","775AP",NA,"",4,775,"PA4.11Ip","775AIp","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.15 Ihed","PA 4.11 Ip-PA 4.15 Ihed","PA4"
"777A","Ihed","img_7523.jpg","No label found",1,212,15,0.119811321,1.693333333,185,9427,8.24621,104.987,12310.6,0.681967,2.2056,66.1321,0.12299,0.205298,0.25071,0.315043,0.447493,0.56859,0.659413,0.74456,0.829707,-4.7725,-1625.18,1781.39,82.3104,51,87.1485,88.3316,76.9095,89.3816,13,9,72.7799,80.6858,6.19913,4.60907,3.04933,1786.47,"img_7523.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7523.JPG","IMG_7523.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1yS1p1ydG2Ry-7r9D3YAXBGE45EGOQ4cN/view?usp=drivesdk","7/19/18","Root_Images_7192018","777AH",NA,"",4,777,"PA4.2Ihed","777AIhed","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.2 Ihed","PA4"
"777A","Ip","img_7538.jpg","No label found",1,212,15,0.119811321,1.693333333,252,12630,7.33584,116.84,16530.3,1.3513,2.23128,57.0302,0.173077,0.237458,0.290134,0.340301,0.386288,0.432274,0.476589,0.519231,0.587793,-8.47376,-1603.98,2016.76,65.0575,80,36.7458,38.6981,29.9914,89.5501,10,22,84.3866,85.9143,6.15045,4.21823,4.05431,2021.84,"img_7538.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7538.JPG","IMG_7538.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/16-w-aC9dgQIY8PsEY1ERpD92kiUgcI5p/view?usp=drivesdk","7/19/18","Root_Images_7192018","777AP",NA,"",4,777,"PA4.16Ip","777AIp","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.2 Ihed","PA 4.16 Ip-PA 4.2 Ihed","PA4"
"78","Ihed","img_6881.jpg","No label found",1,217,15,0.117050691,1.693333333,365,6392,7.80552,88.9,7573.05,0.83937,2.10427,46.235,0.229263,0.308756,0.387097,0.46659,0.546083,0.618664,0.680876,0.737327,0.792627,0.699443,-1312.2,1461.35,88.4903,65,76.1844,76.5344,77.3662,89.6585,8,8,82.9496,64.0817,6.67591,3.77515,3.43761,1466.43,"img_6881.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6881.JPG","IMG_6881.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1K_CpYA8ZgyWRiJKfJFvRdrH5VmkhabAe/view?usp=drivesdk","7/16/18","Root_Images_7162018","78H",NA,"",1,78,"PA4.3Ihed","78Ihed","43264.0",NA,NA,NA,"Y","N","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.3 Ihed","PA4"
"78","Ip","img_6879.jpg","No label found",1,217,15,0.117050691,1.693333333,785,19207,10.9239,149.86,23479.9,1.5672,2.13221,105.404,0.259142,0.344262,0.436318,0.505675,0.572509,0.633039,0.688525,0.739596,0.80454,-5.04018,-2426.33,2678.85,105.463,162,89.0197,89.378,89.5341,89.5341,7,30,79.8362,84.5397,6.7182,3.61635,4.81408,2682.24,"img_6879.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6879.JPG","IMG_6879.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1eB3ufydKh1IvMIALFsuuHPwKFIIIDagw/view?usp=drivesdk","7/16/18","Root_Images_7162018","78P",NA,"",1,78,"PA4.1Ip","78Ip","43258.0",NA,NA,NA,"Y","Y","Inter","PA 4.3 Ihed","PA 4.1 Ip-PA 4.3 Ihed","PA4"
"782","Ihed","img_7630.jpg","No label found",1,212,15,0.119811321,1.693333333,368,12871,9.07552,107.527,23617.9,1.18935,2.59009,76.5585,0.224885,0.298618,0.36129,0.450691,0.522581,0.58894,0.64977,0.711521,0.785253,-15.9697,-1600.73,1830.49,89.6189,99,88.6332,88.7929,74.2626,89.5678,9,15,83.0536,79.4662,8.02938,5.16382,4.58805,1833.88,"img_7630.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7630.JPG","IMG_7630.JPG","JPG","7/20/18","https://drive.google.com/a/umich.edu/file/d/1-8IcXwtcWqPATQUpCKDRtuqAcAH5bZKR/view?usp=drivesdk","7/20/18","Root_Images_7192018","782H",NA,"",4,782,"PA4.15Ihed","782Ihed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.15 Ihed","PA4"
"782","Ip","img_7627.jpg","No label found",1,212,15,0.119811321,1.693333333,370,14734,9.30232,105.833,24657.9,1.44444,2.66916,69.4906,0.10788,0.221388,0.314259,0.376173,0.43152,0.483114,0.534709,0.590056,0.698874,-7.95374,-1473.19,1798.32,76.6792,108,82.471,82.474,69.1577,89.5733,12,13,76.8528,81.4107,6.91291,5.20133,5.06716,1801.71,"img_7627.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7627.JPG","IMG_7627.JPG","JPG","7/20/18","https://drive.google.com/a/umich.edu/file/d/1C3Fs6Dys7fv4wv9Km2FoIOkVHw5xZJIc/view?usp=drivesdk","7/20/18","Root_Images_7192018","782P",NA,"",4,782,"PA4.18Ip","782Ip","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.15 Ihed","PA 4.18 Ip-PA 4.15 Ihed","PA4"
"783","Ihed","img_7629.jpg","No label found",1,212,15,0.119811321,1.693333333,434,18480,10.291,104.987,30949.4,1.2153,2.4577,105.314,0.176136,0.235795,0.300189,0.382576,0.458333,0.542614,0.642045,0.741477,0.835227,-18.7303,-1453.8,1781.39,119.092,100,88.6079,88.7751,88.8532,89.3695,8,16,85.5858,81.8461,6.91078,4.69039,4.05431,1784.77,"img_7629.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7629.JPG","IMG_7629.JPG","JPG","7/20/18","https://drive.google.com/a/umich.edu/file/d/1iKMoNFMcSthW7821G0tPCfwCm_OWh5o8/view?usp=drivesdk","7/20/18","Root_Images_7192018","783H",NA,"",4,783,"PA4.9Ihed","783Ihed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.9 Ihed","PA4"
